case_id,fault_terminal,current_level,current_profile,service_years,ambient_temp,vent_state,door_state,seed,severity,supply_mode,circuit_id,Stage_1_5_Time_s,Stage_2_Time_s,Stage_3_Time_s,Peak_Fire_HRR,Peak_Arc_Power,Aging_Ea_kJ_per_mol,Aging_Ignition_Temp_Rise_C,Aging_Combustion_Rate_Multiplier,Fault_Burnable_Mass_at_Stage3_g,Arc_Without_Sustained_Fire,Secondary_Ignited_Count,Secondary_Ignited_Nodes,Secondary_Ignition_Causes,Top_Risk_Neighbor,Max_Neighbor_T,Max_Neighbor_C,Diagnostic_Issues,Runner_QC_Issues,status,n_rows,n_nodes,edge_feat_shape,source_case_id
CASE_00393,KM1_DC,30.0,constant,10.0,26.0,forced,closed,393002,0.75,DC,DC_LOOP,366.96,374.33,375.832,3125.0,817.1,136.43,4.806,0.9516,18.94856,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,801.9,8.439,,,success,24792,37,37x37x4,
CASE_00394,KM1_DC,30.0,constant,10.0,26.0,off,closed,394000,0.75,DC,DC_LOOP,366.96,374.358,375.86,2183.1,817.1,136.43,4.806,0.9516,18.94411,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,714.08,7.584,,,success,24794,37,37x37x4,
CASE_00395,KM1_DC,30.0,constant,10.0,26.0,off,closed,395001,0.75,DC,DC_LOOP,366.96,374.352,375.854,2183.3,817.1,136.43,4.806,0.9516,18.94647,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,714.1,8.806,,,success,24793,37,37x37x4,
CASE_00396,KM1_DC,30.0,constant,10.0,26.0,off,closed,396002,0.75,DC,DC_LOOP,366.96,374.332,375.834,2183.3,817.1,136.43,4.806,0.9516,18.94797,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,714.11,8.195,,,success,24792,37,37x37x4,
CASE_00397,KM1_DC,30.0,constant,20.0,26.0,normal,closed,397000,0.75,DC,DC_LOOP,316.04,323.284,324.786,2715.2,815.6,138.06,10.08,0.8962,18.90656,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,787.96,7.752,,,success,22240,37,37x37x4,
CASE_00398,KM1_DC,30.0,constant,20.0,26.0,normal,closed,398001,0.75,DC,DC_LOOP,316.04,323.284,324.786,2715.2,815.6,138.06,10.08,0.8962,18.90628,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,787.96,7.507,,,success,22240,37,37x37x4,
CASE_00399,KM1_DC,30.0,constant,20.0,26.0,normal,closed,399002,0.75,DC,DC_LOOP,316.04,323.256,324.758,2715.3,815.6,138.06,10.08,0.8962,18.90983,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,787.95,7.89,,,success,22238,37,37x37x4,
CASE_00400,KM1_DC,30.0,constant,20.0,26.0,reduced,closed,400000,0.75,DC,DC_LOOP,316.02,323.244,324.746,2477.5,815.6,138.06,10.08,0.8962,18.90952,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,775.34,7.773,,,success,22238,37,37x37x4,
CASE_00401,KM1_DC,30.0,constant,20.0,26.0,reduced,closed,401001,0.75,DC,DC_LOOP,316.02,323.258,324.76,2477.4,815.6,138.06,10.08,0.8962,18.90835,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,775.33,7.948,,,success,22239,37,37x37x4,
CASE_00402,KM1_DC,30.0,constant,20.0,26.0,reduced,closed,402002,0.75,DC,DC_LOOP,316.02,323.24,324.742,2477.5,815.6,138.06,10.08,0.8962,18.90946,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,775.33,8.0,,,success,22238,37,37x37x4,
CASE_00403,KM1_DC,30.0,constant,20.0,26.0,forced,closed,403000,0.75,DC,DC_LOOP,316.04,323.274,324.776,2954.9,815.6,138.06,10.08,0.8962,18.90851,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,799.68,7.43,,,success,22239,37,37x37x4,
CASE_00404,KM1_DC,30.0,constant,20.0,26.0,forced,closed,404001,0.75,DC,DC_LOOP,316.04,323.264,324.766,2954.9,815.6,138.06,10.08,0.8962,18.90817,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,799.68,8.291,,,success,22239,37,37x37x4,
CASE_00405,KM1_DC,30.0,constant,20.0,26.0,forced,closed,405002,0.75,DC,DC_LOOP,316.04,323.276,324.778,2954.9,815.6,138.06,10.08,0.8962,18.90898,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,799.68,7.827,,,success,22239,37,37x37x4,
CASE_00406,KM1_DC,30.0,constant,20.0,26.0,off,closed,406000,0.75,DC,DC_LOOP,316.02,323.25,324.752,2062.0,815.6,138.06,10.08,0.8962,18.90975,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,684.46,8.104,,,success,22238,37,37x37x4,
CASE_00407,KM1_DC,30.0,constant,20.0,26.0,off,closed,407001,0.75,DC,DC_LOOP,316.02,323.258,324.76,2062.0,815.6,138.06,10.08,0.8962,18.90751,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,684.45,7.926,,,success,22239,37,37x37x4,
CASE_00408,KM1_DC,30.0,constant,20.0,26.0,off,closed,408002,0.75,DC,DC_LOOP,316.02,323.244,324.746,2062.0,815.6,138.06,10.08,0.8962,18.90925,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,684.46,8.944,,,success,22238,37,37x37x4,
CASE_00409,KM1_DC,30.0,constant,30.0,26.0,normal,closed,409000,0.75,DC,DC_LOOP,301.3,308.426,309.928,2596.2,814.9,139.28,14.035,0.855,18.87839,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,785.77,7.983,,,success,21497,37,37x37x4,
CASE_00410,KM1_DC,30.0,constant,30.0,26.0,normal,closed,410001,0.75,DC,DC_LOOP,301.3,308.44,309.942,2596.1,814.9,139.28,14.035,0.855,18.87688,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,785.76,7.836,,,success,21498,37,37x37x4,
CASE_00411,KM1_DC,30.0,constant,30.0,26.0,normal,closed,411002,0.75,DC,DC_LOOP,301.3,308.444,309.946,2596.1,814.9,139.28,14.035,0.855,18.8773,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,785.76,8.475,,,success,21498,37,37x37x4,
CASE_00412,KM1_DC,30.0,constant,30.0,26.0,reduced,closed,412000,0.75,DC,DC_LOOP,301.3,308.422,309.924,2368.2,814.9,139.28,14.035,0.855,18.87805,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,756.78,7.714,,,success,21497,37,37x37x4,
CASE_00413,KM1_DC,30.0,constant,30.0,26.0,reduced,closed,413001,0.75,DC,DC_LOOP,301.3,308.416,309.918,2368.3,814.9,139.28,14.035,0.855,18.88037,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,756.79,7.883,,,success,21496,37,37x37x4,
CASE_00414,KM1_DC,30.0,constant,30.0,26.0,reduced,closed,414002,0.75,DC,DC_LOOP,301.3,308.43,309.932,2368.2,814.9,139.28,14.035,0.855,18.87883,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,756.79,8.045,,,success,21497,37,37x37x4,
CASE_00415,KM1_DC,30.0,constant,30.0,26.0,forced,closed,415000,0.75,DC,DC_LOOP,301.3,308.446,309.948,2826.1,814.9,139.28,14.035,0.855,18.8771,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,797.6,8.18,,,success,21498,37,37x37x4,
CASE_00416,KM1_DC,30.0,constant,30.0,26.0,forced,closed,416001,0.75,DC,DC_LOOP,301.3,308.428,309.93,2826.1,814.9,139.28,14.035,0.855,18.87907,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,797.6,8.186,,,success,21497,37,37x37x4,
CASE_00417,KM1_DC,30.0,constant,30.0,26.0,forced,closed,417002,0.75,DC,DC_LOOP,301.3,308.434,309.936,2826.1,814.9,139.28,14.035,0.855,18.87959,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,797.6,8.005,,,success,21497,37,37x37x4,
CASE_00418,KM1_DC,30.0,constant,30.0,26.0,off,closed,418000,0.75,DC,DC_LOOP,301.3,308.426,309.928,1970.0,814.9,139.28,14.035,0.855,18.87826,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,660.36,8.273,,,success,21497,37,37x37x4,
CASE_00419,KM1_DC,30.0,constant,30.0,26.0,off,closed,419001,0.75,DC,DC_LOOP,301.3,308.432,309.934,1969.9,814.9,139.28,14.035,0.855,18.87841,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,660.34,7.571,,,success,21497,37,37x37x4,
CASE_00420,KM1_DC,30.0,constant,30.0,26.0,off,closed,420002,0.75,DC,DC_LOOP,301.3,308.416,309.918,1970.0,814.9,139.28,14.035,0.855,18.88046,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,660.37,8.728,,,success,21496,37,37x37x4,
CASE_00421,KM1_DC,35.0,constant,0.0,26.0,normal,closed,421000,0.75,DC,DC_LOOP,685.7,692.182,693.684,3021.0,956.6,135.0,0.0,1.0,18.96725,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,784.71,8.487,,,success,40685,37,37x37x4,
CASE_00423,KM1_DC,35.0,constant,0.0,26.0,normal,closed,423002,0.75,DC,DC_LOOP,685.7,692.186,693.688,3021.0,956.6,135.0,0.0,1.0,18.96717,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,784.72,7.843,,,success,40685,37,37x37x4,
CASE_00422,KM1_DC,35.0,constant,0.0,26.0,normal,closed,422001,0.75,DC,DC_LOOP,685.7,692.176,693.678,3021.0,956.6,135.0,0.0,1.0,18.96982,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,784.72,8.391,,,success,40684,37,37x37x4,
CASE_00424,KM1_DC,35.0,constant,0.0,26.0,reduced,closed,424000,0.75,DC,DC_LOOP,685.7,692.178,693.68,2757.1,956.6,135.0,0.0,1.0,18.9661,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,772.73,9.104,,,success,40685,37,37x37x4,
CASE_00426,KM1_DC,35.0,constant,0.0,26.0,reduced,closed,426002,0.75,DC,DC_LOOP,685.7,692.156,693.658,2756.8,956.6,135.0,0.0,1.0,18.97091,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,772.72,11.455,,,success,40683,37,37x37x4,
CASE_00425,KM1_DC,35.0,constant,0.0,26.0,reduced,closed,425001,0.75,DC,DC_LOOP,685.7,692.158,693.66,2756.8,956.6,135.0,0.0,1.0,18.9678,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,772.71,7.819,,,success,40684,37,37x37x4,
CASE_00427,KM1_DC,35.0,constant,0.0,26.0,forced,closed,427000,0.75,DC,DC_LOOP,685.7,692.17,693.672,3286.7,956.6,135.0,0.0,1.0,18.96972,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,795.93,8.726,,,success,40684,37,37x37x4,
CASE_00428,KM1_DC,35.0,constant,0.0,26.0,forced,closed,428001,0.75,DC,DC_LOOP,685.7,692.166,693.668,3286.7,956.6,135.0,0.0,1.0,18.96936,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,795.93,7.489,,,success,40684,37,37x37x4,
CASE_00429,KM1_DC,35.0,constant,0.0,26.0,forced,closed,429002,0.75,DC,DC_LOOP,685.7,692.166,693.668,3286.6,956.6,135.0,0.0,1.0,18.9691,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,795.92,7.928,,,success,40684,37,37x37x4,
CASE_00430,KM1_DC,35.0,constant,0.0,26.0,off,closed,430000,0.75,DC,DC_LOOP,685.7,692.196,693.698,2296.7,956.6,135.0,0.0,1.0,18.96738,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,740.31,7.754,,,success,40685,37,37x37x4,
CASE_00431,KM1_DC,35.0,constant,0.0,26.0,off,closed,431001,0.75,DC,DC_LOOP,685.7,692.186,693.688,2296.7,956.6,135.0,0.0,1.0,18.96626,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,740.31,8.914,,,success,40685,37,37x37x4,
CASE_00433,KM1_DC,35.0,constant,5.0,26.0,normal,closed,433000,0.75,DC,DC_LOOP,390.08,396.532,398.034,2964.9,953.6,135.59,2.046,0.9801,18.9615,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,784.66,9.175,,,success,25902,37,37x37x4,
CASE_00432,KM1_DC,35.0,constant,0.0,26.0,off,closed,432002,0.75,DC,DC_LOOP,685.7,692.16,693.662,2296.4,956.6,135.0,0.0,1.0,18.9672,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,740.32,8.225,,,success,40684,37,37x37x4,
CASE_00434,KM1_DC,35.0,constant,5.0,26.0,normal,closed,434001,0.75,DC,DC_LOOP,390.08,396.514,398.016,2964.9,953.6,135.59,2.046,0.9801,18.9628,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,784.66,8.629,,,success,25901,37,37x37x4,
CASE_00435,KM1_DC,35.0,constant,5.0,26.0,normal,closed,435002,0.75,DC,DC_LOOP,390.08,396.524,398.026,2964.8,953.6,135.59,2.046,0.9801,18.96102,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,784.7,7.982,,,success,25902,37,37x37x4,
CASE_00436,KM1_DC,35.0,constant,5.0,26.0,reduced,closed,436000,0.75,DC,DC_LOOP,390.08,396.524,398.026,2705.9,953.6,135.59,2.046,0.9801,18.96041,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,772.6,9.252,,,success,25902,37,37x37x4,
CASE_00437,KM1_DC,35.0,constant,5.0,26.0,reduced,closed,437001,0.75,DC,DC_LOOP,390.08,396.538,398.04,2705.8,953.6,135.59,2.046,0.9801,18.9585,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,772.63,7.722,,,success,25903,37,37x37x4,
CASE_00438,KM1_DC,35.0,constant,5.0,26.0,reduced,closed,438002,0.75,DC,DC_LOOP,390.08,396.518,398.02,2705.9,953.6,135.59,2.046,0.9801,18.95993,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,772.61,7.954,,,success,25902,37,37x37x4,
CASE_00439,KM1_DC,35.0,constant,5.0,26.0,forced,closed,439000,0.75,DC,DC_LOOP,390.08,396.518,398.02,3226.2,953.6,135.59,2.046,0.9801,18.95957,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,795.91,8.046,,,success,25902,37,37x37x4,
CASE_00440,KM1_DC,35.0,constant,5.0,26.0,forced,closed,440001,0.75,DC,DC_LOOP,390.08,396.518,398.02,3226.2,953.6,135.59,2.046,0.9801,18.96009,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,795.92,7.89,,,success,25902,37,37x37x4,
CASE_00441,KM1_DC,35.0,constant,5.0,26.0,forced,closed,441002,0.75,DC,DC_LOOP,390.08,396.52,398.022,3226.2,953.6,135.59,2.046,0.9801,18.96047,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,795.92,7.522,,,success,25902,37,37x37x4,
CASE_00442,KM1_DC,35.0,constant,5.0,26.0,off,closed,442000,0.75,DC,DC_LOOP,390.08,396.512,398.014,2253.7,953.6,135.59,2.046,0.9801,18.96231,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,731.79,8.607,,,success,25901,37,37x37x4,
CASE_00443,KM1_DC,35.0,constant,5.0,26.0,off,closed,443001,0.75,DC,DC_LOOP,390.08,396.522,398.024,2253.7,953.6,135.59,2.046,0.9801,18.96008,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,731.78,8.276,,,success,25902,37,37x37x4,
CASE_00444,KM1_DC,35.0,constant,5.0,26.0,off,closed,444002,0.75,DC,DC_LOOP,390.08,396.524,398.026,2253.7,953.6,135.59,2.046,0.9801,18.95997,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,731.78,7.991,,,success,25902,37,37x37x4,
CASE_00446,KM1_DC,35.0,constant,10.0,26.0,normal,closed,446001,0.75,DC,DC_LOOP,315.26,321.668,323.17,2884.8,951.7,136.43,4.806,0.9516,18.94791,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,784.18,7.691,,,success,22159,37,37x37x4,
CASE_00445,KM1_DC,35.0,constant,10.0,26.0,normal,closed,445000,0.75,DC,DC_LOOP,315.26,321.66,323.162,2884.8,951.7,136.43,4.806,0.9516,18.94716,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,784.17,7.918,,,success,22159,37,37x37x4,
CASE_00447,KM1_DC,35.0,constant,10.0,26.0,normal,closed,447002,0.75,DC,DC_LOOP,315.26,321.648,323.15,2884.8,951.7,136.43,4.806,0.9516,18.94956,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,784.18,7.618,,,success,22158,37,37x37x4,
CASE_00448,KM1_DC,35.0,constant,10.0,26.0,reduced,closed,448000,0.75,DC,DC_LOOP,315.26,321.66,323.162,2632.5,951.7,136.43,4.806,0.9516,18.94718,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,772.06,7.957,,,success,22159,37,37x37x4,
CASE_00449,KM1_DC,35.0,constant,10.0,26.0,reduced,closed,449001,0.75,DC,DC_LOOP,315.26,321.66,323.162,2632.2,951.7,136.43,4.806,0.9516,18.94671,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,772.05,7.655,,,success,22159,37,37x37x4,
CASE_00450,KM1_DC,35.0,constant,10.0,26.0,reduced,closed,450002,0.75,DC,DC_LOOP,315.26,321.67,323.172,2632.1,951.7,136.43,4.806,0.9516,18.94798,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,772.05,7.614,,,success,22159,37,37x37x4,
CASE_00451,KM1_DC,35.0,constant,10.0,26.0,forced,closed,451000,0.75,DC,DC_LOOP,315.26,321.656,323.158,3139.5,951.7,136.43,4.806,0.9516,18.95058,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,795.44,8.409,,,success,22158,37,37x37x4,
CASE_00452,KM1_DC,35.0,constant,10.0,26.0,forced,closed,452001,0.75,DC,DC_LOOP,315.26,321.648,323.15,3139.5,951.7,136.43,4.806,0.9516,18.94964,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,795.43,7.9,,,success,22158,37,37x37x4,
CASE_00457,KM1_DC,35.0,constant,20.0,26.0,normal,closed,457000,0.75,DC,DC_LOOP,271.2,277.498,279.0,2726.5,949.7,138.06,10.08,0.8962,18.92359,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,782.59,7.667,,,success,19951,37,37x37x4,
CASE_00453,KM1_DC,35.0,constant,10.0,26.0,forced,closed,453002,0.75,DC,DC_LOOP,315.26,321.652,323.154,3139.5,951.7,136.43,4.806,0.9516,18.94982,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,795.44,7.667,,,success,22158,37,37x37x4,
CASE_00458,KM1_DC,35.0,constant,20.0,26.0,normal,closed,458001,0.75,DC,DC_LOOP,271.2,277.512,279.014,2726.5,949.7,138.06,10.08,0.8962,18.92482,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,782.59,8.071,,,success,19951,37,37x37x4,
CASE_00459,KM1_DC,35.0,constant,20.0,26.0,normal,closed,459002,0.75,DC,DC_LOOP,271.2,277.506,279.008,2726.5,949.7,138.06,10.08,0.8962,18.9247,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,782.59,7.886,,,success,19951,37,37x37x4,
CASE_00454,KM1_DC,35.0,constant,10.0,26.0,off,closed,454000,0.75,DC,DC_LOOP,315.26,321.668,323.17,2191.8,951.7,136.43,4.806,0.9516,18.94777,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,718.9,8.565,,,success,22159,37,37x37x4,
CASE_00455,KM1_DC,35.0,constant,10.0,26.0,off,closed,455001,0.75,DC,DC_LOOP,315.26,321.646,323.148,2191.8,951.7,136.43,4.806,0.9516,18.94884,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,718.9,7.935,,,success,22158,37,37x37x4,
CASE_00456,KM1_DC,35.0,constant,10.0,26.0,off,closed,456002,0.75,DC,DC_LOOP,315.26,321.652,323.154,2191.8,951.7,136.43,4.806,0.9516,18.94883,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,718.9,8.317,,,success,22158,37,37x37x4,
